introduction_id,country_id,year_id,description,intro_status
146104,15,2013,PPV (Pneumococcal polysaccharide vaccine),No
146105,15,2013,Rotavirus vaccine,Yes
146106,15,2013,Rubella vaccine,No
146107,15,2013,Seasonal Influenza vaccine,No
146108,15,2013,Typhoid,No
146109,15,2013,Varicella vaccine,No
146110,15,2013,YF (Yellow fever) vaccine,No
146111,15,2012,aP (acellular pertussis) vaccine,No
146112,15,2012,Hepatitis A vaccine,No
146113,15,2012,Hepatitis B vaccine,Yes
146114,15,2012,HepB birth dose,No
146115,15,2012,Hib (Haemophilus influenzae type B) vaccine,Yes
146116,15,2012,HPV (Human Papilloma Virus) vaccine,No
146117,15,2012,IPV (Inactivated polio vaccine),No
146118,15,2012,IPV (Inactivated polio vaccine) 2nd dose,No
146119,15,2012,Japanese Encephalitis,No
146120,15,2012,Measles-containing vaccine 2nd dose,No
146121,15,2012,Meningococcal meningitis vaccines (all strains),No
146122,15,2012,Mumps vaccine,No
146123,15,2012,PCV (Pneumococcal conjugate vaccine),Yes
146124,15,2012,PPV (Pneumococcal polysaccharide vaccine),No
146125,15,2012,Rotavirus vaccine,No
146126,15,2012,Rubella vaccine,No
146127,15,2012,Seasonal Influenza vaccine,No
146128,15,2012,Typhoid,No
146129,15,2012,Varicella vaccine,No
146130,15,2012,YF (Yellow fever) vaccine,No
146131,15,2011,aP (acellular pertussis) vaccine,No
146132,15,2011,Hepatitis A vaccine,No
146133,15,2011,Hepatitis B vaccine,Yes
146134,15,2011,HepB birth dose,No
146135,15,2011,Hib (Haemophilus influenzae type B) vaccine,Yes
146136,15,2011,HPV (Human Papilloma Virus) vaccine,No
146137,15,2011,IPV (Inactivated polio vaccine),No
146138,15,2011,IPV (Inactivated polio vaccine) 2nd dose,No
146139,15,2011,Japanese Encephalitis,No
146140,15,2011,Measles-containing vaccine 2nd dose,No
146141,15,2011,Meningococcal meningitis vaccines (all strains),No
146142,15,2011,Mumps vaccine,No
146143,15,2011,PCV (Pneumococcal conjugate vaccine),Yes
146144,15,2011,PPV (Pneumococcal polysaccharide vaccine),No
146145,15,2011,Rotavirus vaccine,No
146146,15,2011,Rubella vaccine,No
146147,15,2011,Seasonal Influenza vaccine,No
146148,15,2011,Typhoid,No
146149,15,2011,Varicella vaccine,No
146150,15,2011,YF (Yellow fever) vaccine,No
146151,15,2010,aP (acellular pertussis) vaccine,No
146152,15,2010,Hepatitis A vaccine,No
146153,15,2010,Hepatitis B vaccine,Yes
146154,15,2010,HepB birth dose,No
146155,15,2010,Hib (Haemophilus influenzae type B) vaccine,Yes
146156,15,2010,HPV (Human Papilloma Virus) vaccine,No
146157,15,2010,IPV (Inactivated polio vaccine),No
146158,15,2010,IPV (Inactivated polio vaccine) 2nd dose,No
146159,15,2010,Japanese Encephalitis,No
146160,15,2010,Measles-containing vaccine 2nd dose,No
146161,15,2010,Meningococcal meningitis vaccines (all strains),No
146162,15,2010,Mumps vaccine,No
146163,15,2010,PCV (Pneumococcal conjugate vaccine),No
146164,15,2010,PPV (Pneumococcal polysaccharide vaccine),No
146165,15,2010,Rotavirus vaccine,No
146166,15,2010,Rubella vaccine,No
146167,15,2010,Seasonal Influenza vaccine,No
146168,15,2010,Typhoid,No
146169,15,2010,Varicella vaccine,No
146170,15,2010,YF (Yellow fever) vaccine,No
146171,15,2009,aP (acellular pertussis) vaccine,No
146172,15,2009,Hepatitis A vaccine,No
146173,15,2009,Hepatitis B vaccine,Yes
146174,15,2009,HepB birth dose,No
146175,15,2009,Hib (Haemophilus influenzae type B) vaccine,Yes
146176,15,2009,HPV (Human Papilloma Virus) vaccine,No
146177,15,2009,IPV (Inactivated polio vaccine),No
146178,15,2009,IPV (Inactivated polio vaccine) 2nd dose,No
146179,15,2009,Japanese Encephalitis,No
146180,15,2009,Measles-containing vaccine 2nd dose,No
146181,15,2009,Meningococcal meningitis vaccines (all strains),No
146182,15,2009,Mumps vaccine,No
146183,15,2009,PCV (Pneumococcal conjugate vaccine),No
146184,15,2009,PPV (Pneumococcal polysaccharide vaccine),No
146185,15,2009,Rotavirus vaccine,No
146186,15,2009,Rubella vaccine,No
146187,15,2009,Seasonal Influenza vaccine,No
146188,15,2009,Typhoid,No
146189,15,2009,Varicella vaccine,No
146190,15,2009,YF (Yellow fever) vaccine,No
146191,15,2008,aP (acellular pertussis) vaccine,No
146192,15,2008,Hepatitis A vaccine,No
146193,15,2008,Hepatitis B vaccine,Yes
146194,15,2008,HepB birth dose,No
146195,15,2008,Hib (Haemophilus influenzae type B) vaccine,Yes
146196,15,2008,HPV (Human Papilloma Virus) vaccine,No
146197,15,2008,IPV (Inactivated polio vaccine),No
146198,15,2008,IPV (Inactivated polio vaccine) 2nd dose,No
146199,15,2008,Japanese Encephalitis,No
146200,15,2008,Measles-containing vaccine 2nd dose,No
146201,15,2008,Meningococcal meningitis vaccines (all strains),No
146202,15,2008,Mumps vaccine,No
146203,15,2008,PCV (Pneumococcal conjugate vaccine),No
146204,15,2008,PPV (Pneumococcal polysaccharide vaccine),No
146205,15,2008,Rotavirus vaccine,No
146206,15,2008,Rubella vaccine,No
146207,15,2008,Seasonal Influenza vaccine,No
146208,15,2008,Typhoid,No
146209,15,2008,Varicella vaccine,No
146210,15,2008,YF (Yellow fever) vaccine,No
146211,15,2007,aP (acellular pertussis) vaccine,No
146212,15,2007,Hepatitis A vaccine,No
146213,15,2007,Hepatitis B vaccine,Yes
146214,15,2007,HepB birth dose,No
146215,15,2007,Hib (Haemophilus influenzae type B) vaccine,Yes
146216,15,2007,HPV (Human Papilloma Virus) vaccine,No
146217,15,2007,IPV (Inactivated polio vaccine),No
146218,15,2007,IPV (Inactivated polio vaccine) 2nd dose,No
146219,15,2007,Japanese Encephalitis,No
146220,15,2007,Measles-containing vaccine 2nd dose,No
146221,15,2007,Meningococcal meningitis vaccines (all strains),No
146222,15,2007,Mumps vaccine,No
146223,15,2007,PCV (Pneumococcal conjugate vaccine),No
146224,15,2007,PPV (Pneumococcal polysaccharide vaccine),No
146225,15,2007,Rotavirus vaccine,No
146226,15,2007,Rubella vaccine,No
146227,15,2007,Seasonal Influenza vaccine,No
146228,15,2007,Typhoid,No
146229,15,2007,Varicella vaccine,No
146230,15,2007,YF (Yellow fever) vaccine,No
146231,15,2006,aP (acellular pertussis) vaccine,No
146232,15,2006,Hepatitis A vaccine,No
146233,15,2006,Hepatitis B vaccine,Yes
146234,15,2006,HepB birth dose,No
146235,15,2006,Hib (Haemophilus influenzae type B) vaccine,Yes
146236,15,2006,HPV (Human Papilloma Virus) vaccine,No
146237,15,2006,IPV (Inactivated polio vaccine),No
146238,15,2006,IPV (Inactivated polio vaccine) 2nd dose,No
146239,15,2006,Japanese Encephalitis,No
146240,15,2006,Measles-containing vaccine 2nd dose,No
146241,15,2006,Meningococcal meningitis vaccines (all strains),No
146242,15,2006,Mumps vaccine,No
146243,15,2006,PCV (Pneumococcal conjugate vaccine),No
146244,15,2006,PPV (Pneumococcal polysaccharide vaccine),No
146245,15,2006,Rotavirus vaccine,No
146246,15,2006,Rubella vaccine,No
146247,15,2006,Seasonal Influenza vaccine,No
146248,15,2006,Typhoid,No
146249,15,2006,Varicella vaccine,No
146250,15,2006,YF (Yellow fever) vaccine,No
146251,15,2005,aP (acellular pertussis) vaccine,No
146252,15,2005,Hepatitis A vaccine,No
146253,15,2005,Hepatitis B vaccine,Yes
146254,15,2005,HepB birth dose,No
146255,15,2005,Hib (Haemophilus influenzae type B) vaccine,Yes
146256,15,2005,IPV (Inactivated polio vaccine),No
146257,15,2005,IPV (Inactivated polio vaccine) 2nd dose,No
146258,15,2005,Japanese Encephalitis,No
146259,15,2005,Measles-containing vaccine 2nd dose,No
146260,15,2005,Meningococcal meningitis vaccines (all strains),No
146261,15,2005,Mumps vaccine,No
146262,15,2005,PCV (Pneumococcal conjugate vaccine),No
146263,15,2005,PPV (Pneumococcal polysaccharide vaccine),No
146264,15,2005,Rubella vaccine,No
146265,15,2005,Seasonal Influenza vaccine,No
146266,15,2005,Typhoid,No
146267,15,2005,Varicella vaccine,No
146268,15,2005,YF (Yellow fever) vaccine,No
146269,15,2004,aP (acellular pertussis) vaccine,No
146270,15,2004,Hepatitis A vaccine,No
146271,15,2004,Hepatitis B vaccine,Yes
146272,15,2004,HepB birth dose,No
146273,15,2004,Hib (Haemophilus influenzae type B) vaccine,Yes
146274,15,2004,IPV (Inactivated polio vaccine),No
146275,15,2004,IPV (Inactivated polio vaccine) 2nd dose,No
146276,15,2004,Japanese Encephalitis,No
146277,15,2004,Measles-containing vaccine 2nd dose,No
146278,15,2004,Meningococcal meningitis vaccines (all strains),No
146279,15,2004,Mumps vaccine,No
146280,15,2004,PCV (Pneumococcal conjugate vaccine),No
146281,15,2004,PPV (Pneumococcal polysaccharide vaccine),No
146282,15,2004,Rubella vaccine,No
146283,15,2004,Seasonal Influenza vaccine,No
146284,15,2004,Typhoid,No
146285,15,2004,Varicella vaccine,No
146286,15,2004,YF (Yellow fever) vaccine,No
146287,15,2003,aP (acellular pertussis) vaccine,No
146288,15,2003,Hepatitis A vaccine,No
146289,15,2003,Hepatitis B vaccine,No
146290,15,2003,HepB birth dose,No
146291,15,2003,Hib (Haemophilus influenzae type B) vaccine,No
146292,15,2003,IPV (Inactivated polio vaccine),No
146293,15,2003,IPV (Inactivated polio vaccine) 2nd dose,No
146294,15,2003,Japanese Encephalitis,No
146295,15,2003,Measles-containing vaccine 2nd dose,No
146296,15,2003,Meningococcal meningitis vaccines (all strains),No
146297,15,2003,Mumps vaccine,No
146298,15,2003,PCV (Pneumococcal conjugate vaccine),No
146299,15,2003,PPV (Pneumococcal polysaccharide vaccine),No
146300,15,2003,Rubella vaccine,No
146301,15,2003,Seasonal Influenza vaccine,No
146302,15,2003,Typhoid,No
146303,15,2003,Varicella vaccine,No
146304,15,2003,YF (Yellow fever) vaccine,No
146305,15,2002,aP (acellular pertussis) vaccine,No
146306,15,2002,Hepatitis A vaccine,No
146307,15,2002,Hepatitis B vaccine,No
146308,15,2002,HepB birth dose,No
146309,15,2002,Hib (Haemophilus influenzae type B) vaccine,No
146310,15,2002,IPV (Inactivated polio vaccine),No
146311,15,2002,IPV (Inactivated polio vaccine) 2nd dose,No
146312,15,2002,Japanese Encephalitis,No
146313,15,2002,Measles-containing vaccine 2nd dose,No
146314,15,2002,Meningococcal meningitis vaccines (all strains),No
146315,15,2002,Mumps vaccine,No
146316,15,2002,PCV (Pneumococcal conjugate vaccine),No
146317,15,2002,PPV (Pneumococcal polysaccharide vaccine),No
146318,15,2002,Rubella vaccine,No
146319,15,2002,Seasonal Influenza vaccine,No
146320,15,2002,Typhoid,No
146321,15,2002,Varicella vaccine,No
146322,15,2002,YF (Yellow fever) vaccine,No
146323,15,2001,aP (acellular pertussis) vaccine,No
146324,15,2001,Hepatitis B vaccine,No
146325,15,2001,HepB birth dose,No
146326,15,2001,Hib (Haemophilus influenzae type B) vaccine,No
146327,15,2001,IPV (Inactivated polio vaccine),No
146328,15,2001,Japanese Encephalitis,No
146329,15,2001,Measles-containing vaccine 2nd dose,No
146330,15,2001,Meningococcal meningitis vaccines (all strains),No
146331,15,2001,Mumps vaccine,No
146332,15,2001,PCV (Pneumococcal conjugate vaccine),No
146333,15,2001,PPV (Pneumococcal polysaccharide vaccine),No
146334,15,2001,Rubella vaccine,No
146335,15,2001,Seasonal Influenza vaccine,No
146336,15,2001,Varicella vaccine,No
146337,15,2001,YF (Yellow fever) vaccine,No
146338,15,2000,Hepatitis B vaccine,No
146339,15,2000,HepB birth dose,No
146340,15,2000,Hib (Haemophilus influenzae type B) vaccine,No
146341,15,2000,IPV (Inactivated polio vaccine),No
146342,15,2000,Measles-containing vaccine 2nd dose,No
146343,15,2000,Meningococcal meningitis vaccines (all strains),No
