incidence_id,country_id,year_id,source_group,disease_id,denominator,incidence_rate
46631,115.0,1994,COUNTRIES,6,"per 1,000 live births",0.0
46632,115.0,1994,COUNTRIES,7,"per 1,000,000 total population",0.0
46633,115.0,1994,COUNTRIES,8,"per 1,000,000 <15 population",
46634,115.0,1994,COUNTRIES,10,"per 1,000,000 total population",5.1
46635,115.0,1994,COUNTRIES,12,"per 1,000,000 total population",
46636,115.0,1993,COUNTRIES,2,"per 1,000,000 total population",0.0
46637,115.0,1993,COUNTRIES,4,"per 1,000,000 total population",55.1
46638,115.0,1993,COUNTRIES,6,"per 1,000 live births",0.0
46639,115.0,1993,COUNTRIES,7,"per 1,000,000 total population",0.0
46640,115.0,1993,COUNTRIES,8,"per 1,000,000 <15 population",
46641,115.0,1993,COUNTRIES,10,"per 1,000,000 total population",0.0
46642,115.0,1993,COUNTRIES,12,"per 1,000,000 total population",
46643,115.0,1992,COUNTRIES,2,"per 1,000,000 total population",0.0
46644,115.0,1992,COUNTRIES,4,"per 1,000,000 total population",94.0
46645,115.0,1992,COUNTRIES,6,"per 1,000 live births",0.0
46646,115.0,1992,COUNTRIES,7,"per 1,000,000 total population",0.0
46647,115.0,1992,COUNTRIES,8,"per 1,000,000 <15 population",
46648,115.0,1992,COUNTRIES,10,"per 1,000,000 total population",0.0
46649,115.0,1992,COUNTRIES,12,"per 1,000,000 total population",
