cases_id,country_id,year_id,source_group,disease_id,cases
61349,153.0,1989,COUNTRIES,2,0.0
61350,153.0,1989,COUNTRIES,4,9799.0
61351,153.0,1989,COUNTRIES,6,0.0
61352,153.0,1989,COUNTRIES,7,2380.0
61353,153.0,1989,COUNTRIES,8,26.0
61354,153.0,1989,COUNTRIES,10,96.0
61355,153.0,1989,COUNTRIES,12,
61356,153.0,1988,COUNTRIES,2,0.0
61357,153.0,1988,COUNTRIES,4,6543.0
61358,153.0,1988,COUNTRIES,6,0.0
61359,153.0,1988,COUNTRIES,7,2452.0
61360,153.0,1988,COUNTRIES,8,18.0
61361,153.0,1988,COUNTRIES,10,146.0
61362,153.0,1988,COUNTRIES,12,
61363,153.0,1987,COUNTRIES,2,0.0
61364,153.0,1987,COUNTRIES,4,10206.0
61365,153.0,1987,COUNTRIES,6,
61366,153.0,1987,COUNTRIES,7,1560.0
61367,153.0,1987,COUNTRIES,8,4.0
61368,153.0,1987,COUNTRIES,10,73.0
61369,153.0,1987,COUNTRIES,12,
61370,153.0,1986,COUNTRIES,2,0.0
61371,153.0,1986,COUNTRIES,4,19024.0
61372,153.0,1986,COUNTRIES,6,
61373,153.0,1986,COUNTRIES,7,2487.0
61374,153.0,1986,COUNTRIES,8,24.0
61375,153.0,1986,COUNTRIES,10,76.0
61376,153.0,1986,COUNTRIES,12,
61377,153.0,1985,COUNTRIES,2,0.0
61378,153.0,1985,COUNTRIES,4,5680.0
61379,153.0,1985,COUNTRIES,6,
61380,153.0,1985,COUNTRIES,7,1757.0
61381,153.0,1985,COUNTRIES,8,9.0
61382,153.0,1985,COUNTRIES,10,61.0
61383,153.0,1985,COUNTRIES,12,
61384,153.0,1984,COUNTRIES,2,0.0
61385,153.0,1984,COUNTRIES,4,9874.0
61386,153.0,1984,COUNTRIES,6,
61387,153.0,1984,COUNTRIES,7,1337.0
61388,153.0,1984,COUNTRIES,8,18.0
61389,153.0,1984,COUNTRIES,10,47.0
61390,153.0,1984,COUNTRIES,12,
61391,153.0,1983,COUNTRIES,2,0.0
61392,153.0,1983,COUNTRIES,4,10023.0
61393,153.0,1983,COUNTRIES,6,
61394,153.0,1983,COUNTRIES,7,2656.0
61395,153.0,1983,COUNTRIES,8,8.0
61396,153.0,1983,COUNTRIES,10,39.0
61397,153.0,1983,COUNTRIES,12,
61398,153.0,1982,COUNTRIES,2,0.0
61399,153.0,1982,COUNTRIES,4,12771.0
61400,153.0,1982,COUNTRIES,6,
61401,153.0,1982,COUNTRIES,7,1422.0
61402,153.0,1982,COUNTRIES,8,18.0
61403,153.0,1982,COUNTRIES,10,40.0
61404,153.0,1982,COUNTRIES,12,
61405,153.0,1981,COUNTRIES,2,2.0
61406,153.0,1981,COUNTRIES,4,16519.0
61407,153.0,1981,COUNTRIES,6,
61408,153.0,1981,COUNTRIES,7,2884.0
61409,153.0,1981,COUNTRIES,8,9.0
61410,153.0,1981,COUNTRIES,10,60.0
61411,153.0,1981,COUNTRIES,12,
61412,153.0,1980,COUNTRIES,2,0.0
61413,153.0,1980,COUNTRIES,4,12125.0
61414,153.0,1980,COUNTRIES,6,
61415,153.0,1980,COUNTRIES,7,2693.0
61416,153.0,1980,COUNTRIES,8,22.0
61417,153.0,1980,COUNTRIES,10,68.0
61418,153.0,1980,COUNTRIES,12,
61419,154.0,2023,COUNTRIES,1,1.0
61420,154.0,2023,COUNTRIES,2,1.0
61421,154.0,2023,COUNTRIES,3,154.0
61422,154.0,2023,COUNTRIES,4,35.0
61423,154.0,2023,COUNTRIES,5,966.0
61424,154.0,2023,COUNTRIES,6,0.0
61425,154.0,2023,COUNTRIES,7,922.0
61426,154.0,2023,COUNTRIES,8,
61427,154.0,2023,COUNTRIES,9,246.0
61428,154.0,2023,COUNTRIES,10,13.0
61429,154.0,2023,COUNTRIES,11,6.0
61430,154.0,2023,COUNTRIES,12,0.0
61431,154.0,2022,COUNTRIES,1,0.0
61432,154.0,2022,COUNTRIES,2,0.0
61433,154.0,2022,COUNTRIES,3,116.0
61434,154.0,2022,COUNTRIES,4,27.0
61435,154.0,2022,COUNTRIES,5,922.0
61436,154.0,2022,COUNTRIES,6,0.0
61437,154.0,2022,COUNTRIES,7,371.0
61438,154.0,2022,COUNTRIES,8,
61439,154.0,2022,COUNTRIES,9,147.0
61440,154.0,2022,COUNTRIES,10,5.0
61441,154.0,2022,COUNTRIES,11,3.0
61442,154.0,2022,COUNTRIES,12,0.0
61443,154.0,2021,COUNTRIES,1,0.0
61444,154.0,2021,COUNTRIES,2,0.0
61445,154.0,2021,COUNTRIES,3,105.0
61446,154.0,2021,COUNTRIES,13,0.0
61447,154.0,2021,COUNTRIES,4,13.0
61448,154.0,2021,COUNTRIES,5,484.0
61449,154.0,2021,COUNTRIES,6,0.0
61450,154.0,2021,COUNTRIES,7,180.0
61451,154.0,2021,COUNTRIES,8,0.0
61452,154.0,2021,COUNTRIES,9,50.0
61453,154.0,2021,COUNTRIES,10,6.0
61454,154.0,2021,COUNTRIES,11,0.0
61455,154.0,2021,COUNTRIES,12,0.0
61456,154.0,2020,COUNTRIES,1,0.0
61457,154.0,2020,COUNTRIES,2,0.0
61458,154.0,2020,COUNTRIES,3,102.0
61459,154.0,2020,COUNTRIES,13,0.0
61460,154.0,2020,COUNTRIES,4,29.0
61461,154.0,2020,COUNTRIES,5,582.0
61462,154.0,2020,COUNTRIES,6,0.0
61463,154.0,2020,COUNTRIES,7,746.0
61464,154.0,2020,COUNTRIES,8,0.0
61465,154.0,2020,COUNTRIES,9,98.0
61466,154.0,2020,COUNTRIES,10,2.0
61467,154.0,2020,COUNTRIES,11,0.0
61468,154.0,2020,COUNTRIES,12,0.0
61469,154.0,2019,COUNTRIES,4,1367.0
61470,154.0,2019,COUNTRIES,8,0.0
61471,154.0,2019,COUNTRIES,9,292.0
61472,154.0,2018,COUNTRIES,1,0.0
61473,154.0,2018,COUNTRIES,2,0.0
61474,154.0,2018,COUNTRIES,13,0.0
61475,154.0,2018,COUNTRIES,4,359.0
61476,154.0,2018,COUNTRIES,5,1585.0
61477,154.0,2018,COUNTRIES,6,0.0
61478,154.0,2018,COUNTRIES,7,1552.0
61479,154.0,2018,COUNTRIES,8,0.0
61480,154.0,2018,COUNTRIES,9,437.0
61481,154.0,2018,COUNTRIES,10,8.0
61482,154.0,2018,COUNTRIES,11,8.0
61483,154.0,2018,COUNTRIES,12,0.0
61484,154.0,2017,COUNTRIES,1,0.0
61485,154.0,2017,COUNTRIES,2,0.0
61486,154.0,2017,COUNTRIES,13,0.0
61487,154.0,2017,COUNTRIES,4,63.0
61488,154.0,2017,COUNTRIES,5,1670.0
61489,154.0,2017,COUNTRIES,6,0.0
61490,154.0,2017,COUNTRIES,7,3066.0
61491,154.0,2017,COUNTRIES,8,0.0
61492,154.0,2017,COUNTRIES,9,476.0
61493,154.0,2017,COUNTRIES,10,11.0
61494,154.0,2017,COUNTRIES,12,0.0
61495,154.0,2016,COUNTRIES,1,0.0
61496,154.0,2016,COUNTRIES,2,0.0
61497,154.0,2016,COUNTRIES,13,0.0
61498,154.0,2016,COUNTRIES,4,123.0
61499,154.0,2016,COUNTRIES,5,1978.0
61500,154.0,2016,COUNTRIES,6,0.0
61501,154.0,2016,COUNTRIES,7,6853.0
61502,154.0,2016,COUNTRIES,8,0.0
61503,154.0,2016,COUNTRIES,9,1105.0
61504,154.0,2016,COUNTRIES,10,12.0
61505,154.0,2016,COUNTRIES,12,0.0
61506,154.0,2015,COUNTRIES,8,0.0
61507,154.0,2014,COUNTRIES,8,0.0
61508,154.0,2013,COUNTRIES,1,2.0
61509,154.0,2013,COUNTRIES,2,0.0
61510,154.0,2013,COUNTRIES,13,0.0
61511,154.0,2013,COUNTRIES,4,84.0
61512,154.0,2013,COUNTRIES,5,2436.0
61513,154.0,2013,COUNTRIES,6,0.0
61514,154.0,2013,COUNTRIES,7,2183.0
61515,154.0,2013,COUNTRIES,8,0.0
61516,154.0,2013,COUNTRIES,9,38546.0
61517,154.0,2013,COUNTRIES,10,14.0
61518,154.0,2013,COUNTRIES,12,0.0
61519,154.0,2012,COUNTRIES,1,0.0
61520,154.0,2012,COUNTRIES,2,0.0
61521,154.0,2012,COUNTRIES,13,0.0
61522,154.0,2012,COUNTRIES,4,71.0
61523,154.0,2012,COUNTRIES,5,2779.0
61524,154.0,2012,COUNTRIES,6,0.0
61525,154.0,2012,COUNTRIES,7,4682.0
61526,154.0,2012,COUNTRIES,8,0.0
61527,154.0,2012,COUNTRIES,9,6263.0
61528,154.0,2012,COUNTRIES,10,19.0
61529,154.0,2012,COUNTRIES,12,0.0
61530,154.0,2011,COUNTRIES,8,0.0
61531,154.0,2010,COUNTRIES,1,1.0
61532,154.0,2010,COUNTRIES,2,0.0
61533,154.0,2010,COUNTRIES,13,0.0
61534,154.0,2010,COUNTRIES,4,13.0
61535,154.0,2010,COUNTRIES,5,2754.0
61536,154.0,2010,COUNTRIES,6,0.0
61537,154.0,2010,COUNTRIES,7,1266.0
61538,154.0,2010,COUNTRIES,8,0.0
61539,154.0,2010,COUNTRIES,9,4196.0
61540,154.0,2010,COUNTRIES,10,16.0
61541,154.0,2010,COUNTRIES,12,0.0
61542,154.0,2009,COUNTRIES,1,1.0
61543,154.0,2009,COUNTRIES,2,0.0
61544,154.0,2009,COUNTRIES,13,0.0
61545,154.0,2009,COUNTRIES,4,115.0
61546,154.0,2009,COUNTRIES,5,2954.0
61547,154.0,2009,COUNTRIES,6,0.0
61548,154.0,2009,COUNTRIES,7,2390.0
61549,154.0,2009,COUNTRIES,8,0.0
61550,154.0,2009,COUNTRIES,9,7586.0
61551,154.0,2009,COUNTRIES,10,19.0
61552,154.0,2009,COUNTRIES,12,0.0
61553,154.0,2008,COUNTRIES,8,0.0
61554,154.0,2007,COUNTRIES,1,1.0
61555,154.0,2007,COUNTRIES,2,0.0
61556,154.0,2007,COUNTRIES,13,0.0
61557,154.0,2007,COUNTRIES,4,40.0
61558,154.0,2007,COUNTRIES,5,4147.0
61559,154.0,2007,COUNTRIES,6,0.0
61560,154.0,2007,COUNTRIES,7,1987.0
61561,154.0,2007,COUNTRIES,8,0.0
61562,154.0,2007,COUNTRIES,9,22890.0
61563,154.0,2007,COUNTRIES,10,19.0
61564,154.0,2007,COUNTRIES,12,0.0
61565,154.0,2006,COUNTRIES,1,0.0
61566,154.0,2006,COUNTRIES,2,0.0
61567,154.0,2006,COUNTRIES,13,0.0
61568,154.0,2006,COUNTRIES,4,120.0
61569,154.0,2006,COUNTRIES,5,15115.0
61570,154.0,2006,COUNTRIES,6,0.0
61571,154.0,2006,COUNTRIES,7,1525.0
61572,154.0,2006,COUNTRIES,8,0.0
61573,154.0,2006,COUNTRIES,9,20668.0
61574,154.0,2006,COUNTRIES,10,22.0
61575,154.0,2006,COUNTRIES,12,0.0
61576,154.0,2005,COUNTRIES,1,0.0
61577,154.0,2005,COUNTRIES,2,0.0
61578,154.0,2005,COUNTRIES,4,13.0
61579,154.0,2005,COUNTRIES,5,71945.0
61580,154.0,2005,COUNTRIES,6,0.0
61581,154.0,2005,COUNTRIES,7,1925.0
61582,154.0,2005,COUNTRIES,8,0.0
61583,154.0,2005,COUNTRIES,9,7946.0
61584,154.0,2005,COUNTRIES,10,15.0
61585,154.0,2005,COUNTRIES,12,0.0
61586,154.0,2004,COUNTRIES,1,0.0
61587,154.0,2004,COUNTRIES,2,0.0
61588,154.0,2004,COUNTRIES,4,11.0
61589,154.0,2004,COUNTRIES,5,135179.0
61590,154.0,2004,COUNTRIES,6,0.0
61591,154.0,2004,COUNTRIES,7,2954.0
61592,154.0,2004,COUNTRIES,8,0.0
61593,154.0,2004,COUNTRIES,9,4857.0
61594,154.0,2004,COUNTRIES,10,25.0
61595,154.0,2004,COUNTRIES,12,0.0
61596,154.0,2003,COUNTRIES,1,0.0
61597,154.0,2003,COUNTRIES,2,0.0
61598,154.0,2003,COUNTRIES,4,48.0
61599,154.0,2003,COUNTRIES,5,87336.0
61600,154.0,2003,COUNTRIES,6,0.0
61601,154.0,2003,COUNTRIES,7,2034.0
61602,154.0,2003,COUNTRIES,8,0.0
61603,154.0,2003,COUNTRIES,9,10588.0
61604,154.0,2003,COUNTRIES,10,30.0
61605,154.0,2003,COUNTRIES,12,0.0
61606,154.0,2002,COUNTRIES,1,2.0
61607,154.0,2002,COUNTRIES,2,0.0
61608,154.0,2002,COUNTRIES,4,34.0
61609,154.0,2002,COUNTRIES,5,39978.0
61610,154.0,2002,COUNTRIES,6,0.0
61611,154.0,2002,COUNTRIES,7,1788.0
61612,154.0,2002,COUNTRIES,8,0.0
61613,154.0,2002,COUNTRIES,9,40518.0
61614,154.0,2002,COUNTRIES,10,20.0
61615,154.0,2002,COUNTRIES,12,0.0
61616,154.0,2001,COUNTRIES,1,3.0
61617,154.0,2001,COUNTRIES,2,0.0
61618,154.0,2001,COUNTRIES,4,133.0
61619,154.0,2001,COUNTRIES,5,16724.0
61620,154.0,2001,COUNTRIES,6,0.0
61621,154.0,2001,COUNTRIES,7,2411.0
61622,154.0,2001,COUNTRIES,8,0.0
61623,154.0,2001,COUNTRIES,9,84419.0
61624,154.0,2001,COUNTRIES,10,21.0
61625,154.0,2001,COUNTRIES,12,0.0
61626,154.0,2000,COUNTRIES,1,1.0
61627,154.0,2000,COUNTRIES,2,1.0
61628,154.0,2000,COUNTRIES,4,77.0
61629,154.0,2000,COUNTRIES,5,17548.0
61630,154.0,2000,COUNTRIES,6,0.0
61631,154.0,2000,COUNTRIES,7,2269.0
61632,154.0,2000,COUNTRIES,8,0.0
61633,154.0,2000,COUNTRIES,9,46181.0
61634,154.0,2000,COUNTRIES,10,14.0
61635,154.0,2000,COUNTRIES,12,0.0
61636,154.0,1999,COUNTRIES,1,1.0
61637,154.0,1999,COUNTRIES,2,0.0
61638,154.0,1999,COUNTRIES,4,99.0
61639,154.0,1999,COUNTRIES,5,90214.0
61640,154.0,1999,COUNTRIES,6,
61641,154.0,1999,COUNTRIES,7,876.0
61642,154.0,1999,COUNTRIES,8,0.0
61643,154.0,1999,COUNTRIES,9,30958.0
61644,154.0,1999,COUNTRIES,10,22.0
61645,154.0,1999,COUNTRIES,12,
61646,154.0,1998,COUNTRIES,2,0.0
61647,154.0,1998,COUNTRIES,4,2255.0
61648,154.0,1998,COUNTRIES,6,
61649,154.0,1998,COUNTRIES,7,2871.0
61650,154.0,1998,COUNTRIES,8,0.0
61651,154.0,1998,COUNTRIES,10,
61652,154.0,1998,COUNTRIES,12,
61653,154.0,1997,COUNTRIES,2,0.0
61654,154.0,1997,COUNTRIES,4,338.0
61655,154.0,1997,COUNTRIES,6,0.0
61656,154.0,1997,COUNTRIES,7,2092.0
61657,154.0,1997,COUNTRIES,8,0.0
61658,154.0,1997,COUNTRIES,10,37.0
61659,154.0,1997,COUNTRIES,12,
61660,154.0,1996,COUNTRIES,2,9.0
61661,154.0,1996,COUNTRIES,4,639.0
61662,154.0,1996,COUNTRIES,6,0.0
61663,154.0,1996,COUNTRIES,7,330.0
61664,154.0,1996,COUNTRIES,8,0.0
61665,154.0,1996,COUNTRIES,10,46.0
61666,154.0,1996,COUNTRIES,12,
61667,154.0,1995,COUNTRIES,2,2.0
61668,154.0,1995,COUNTRIES,4,752.0
61669,154.0,1995,COUNTRIES,6,0.0
61670,154.0,1995,COUNTRIES,7,549.0
61671,154.0,1995,COUNTRIES,8,0.0
61672,154.0,1995,COUNTRIES,10,44.0
61673,154.0,1995,COUNTRIES,12,
61674,154.0,1994,COUNTRIES,2,2.0
61675,154.0,1994,COUNTRIES,4,864.0
61676,154.0,1994,COUNTRIES,6,0.0
61677,154.0,1994,COUNTRIES,7,697.0
61678,154.0,1994,COUNTRIES,8,0.0
61679,154.0,1994,COUNTRIES,10,54.0
61680,154.0,1994,COUNTRIES,12,
61681,154.0,1993,COUNTRIES,2,10.0
61682,154.0,1993,COUNTRIES,4,1410.0
61683,154.0,1993,COUNTRIES,6,0.0
61684,154.0,1993,COUNTRIES,7,314.0
61685,154.0,1993,COUNTRIES,8,0.0
61686,154.0,1993,COUNTRIES,10,51.0
61687,154.0,1993,COUNTRIES,12,
61688,154.0,1992,COUNTRIES,2,1.0
61689,154.0,1992,COUNTRIES,4,3695.0
61690,154.0,1992,COUNTRIES,6,0.0
61691,154.0,1992,COUNTRIES,7,590.0
61692,154.0,1992,COUNTRIES,8,0.0
61693,154.0,1992,COUNTRIES,10,52.0
61694,154.0,1992,COUNTRIES,12,
61695,154.0,1991,COUNTRIES,2,0.0
61696,154.0,1991,COUNTRIES,4,2419.0
61697,154.0,1991,COUNTRIES,6,0.0
61698,154.0,1991,COUNTRIES,7,302.0
61699,154.0,1991,COUNTRIES,8,0.0
61700,154.0,1991,COUNTRIES,10,58.0
61701,154.0,1991,COUNTRIES,12,
61702,154.0,1990,COUNTRIES,2,0.0
61703,154.0,1990,COUNTRIES,4,56471.0
61704,154.0,1990,COUNTRIES,6,0.0
61705,154.0,1990,COUNTRIES,7,292.0
61706,154.0,1990,COUNTRIES,8,0.0
61707,154.0,1990,COUNTRIES,10,65.0
61708,154.0,1990,COUNTRIES,12,
61709,154.0,1989,COUNTRIES,2,0.0
61710,154.0,1989,COUNTRIES,4,7225.0
61711,154.0,1989,COUNTRIES,6,0.0
61712,154.0,1989,COUNTRIES,7,107.0
61713,154.0,1989,COUNTRIES,8,0.0
61714,154.0,1989,COUNTRIES,10,59.0
61715,154.0,1989,COUNTRIES,12,
61716,154.0,1988,COUNTRIES,2,1.0
61717,154.0,1988,COUNTRIES,4,1005.0
61718,154.0,1988,COUNTRIES,6,0.0
61719,154.0,1988,COUNTRIES,7,174.0
61720,154.0,1988,COUNTRIES,8,0.0
61721,154.0,1988,COUNTRIES,10,67.0
61722,154.0,1988,COUNTRIES,12,
61723,154.0,1987,COUNTRIES,2,1.0
61724,154.0,1987,COUNTRIES,4,1286.0
61725,154.0,1987,COUNTRIES,6,0.0
61726,154.0,1987,COUNTRIES,7,295.0
61727,154.0,1987,COUNTRIES,8,0.0
61728,154.0,1987,COUNTRIES,10,71.0
61729,154.0,1987,COUNTRIES,12,
61730,154.0,1986,COUNTRIES,2,0.0
61731,154.0,1986,COUNTRIES,4,6806.0
61732,154.0,1986,COUNTRIES,6,0.0
61733,154.0,1986,COUNTRIES,7,122.0
61734,154.0,1986,COUNTRIES,8,0.0
61735,154.0,1986,COUNTRIES,10,76.0
61736,154.0,1986,COUNTRIES,12,
61737,154.0,1985,COUNTRIES,2,0.0
61738,154.0,1985,COUNTRIES,4,35680.0
61739,154.0,1985,COUNTRIES,6,0.0
61740,154.0,1985,COUNTRIES,7,304.0
61741,154.0,1985,COUNTRIES,8,0.0
61742,154.0,1985,COUNTRIES,10,86.0
61743,154.0,1985,COUNTRIES,12,
61744,154.0,1984,COUNTRIES,2,0.0
61745,154.0,1984,COUNTRIES,4,54403.0
61746,154.0,1984,COUNTRIES,6,0.0
61747,154.0,1984,COUNTRIES,7,326.0
61748,154.0,1984,COUNTRIES,8,4.0
61749,154.0,1984,COUNTRIES,10,87.0
61750,154.0,1984,COUNTRIES,12,
61751,154.0,1983,COUNTRIES,2,1.0
61752,154.0,1983,COUNTRIES,4,11271.0
61753,154.0,1983,COUNTRIES,6,1.0
61754,154.0,1983,COUNTRIES,7,185.0
61755,154.0,1983,COUNTRIES,8,2.0
61756,154.0,1983,COUNTRIES,10,116.0
61757,154.0,1983,COUNTRIES,12,
61758,154.0,1982,COUNTRIES,2,0.0
61759,154.0,1982,COUNTRIES,4,7620.0
61760,154.0,1982,COUNTRIES,6,0.0
61761,154.0,1982,COUNTRIES,7,452.0
61762,154.0,1982,COUNTRIES,8,6.0
61763,154.0,1982,COUNTRIES,10,122.0
61764,154.0,1982,COUNTRIES,12,
61765,154.0,1981,COUNTRIES,2,1.0
61766,154.0,1981,COUNTRIES,4,35283.0
61767,154.0,1981,COUNTRIES,6,0.0
61768,154.0,1981,COUNTRIES,7,281.0
61769,154.0,1981,COUNTRIES,8,1.0
61770,154.0,1981,COUNTRIES,10,91.0
61771,154.0,1981,COUNTRIES,12,
61772,154.0,1980,COUNTRIES,2,0.0
61773,154.0,1980,COUNTRIES,4,24882.0
61774,154.0,1980,COUNTRIES,6,0.0
61775,154.0,1980,COUNTRIES,7,232.0
61776,154.0,1980,COUNTRIES,8,3.0
61777,154.0,1980,COUNTRIES,10,89.0
61778,154.0,1980,COUNTRIES,12,
61779,155.0,2023,COUNTRIES,1,0.0
61780,155.0,2023,COUNTRIES,2,
61781,155.0,2023,COUNTRIES,3,
61782,155.0,2023,COUNTRIES,13,
61783,155.0,2023,COUNTRIES,4,0.0
61784,155.0,2023,COUNTRIES,5,
61785,155.0,2023,COUNTRIES,6,
61786,155.0,2023,COUNTRIES,7,
61787,155.0,2023,COUNTRIES,8,
61788,155.0,2023,COUNTRIES,9,0.0
61789,155.0,2023,COUNTRIES,10,
61790,155.0,2023,COUNTRIES,11,
61791,155.0,2023,COUNTRIES,12,
61792,155.0,2022,COUNTRIES,1,0.0
61793,155.0,2022,COUNTRIES,2,0.0
61794,155.0,2022,COUNTRIES,3,0.0
61795,155.0,2022,COUNTRIES,13,0.0
61796,155.0,2022,COUNTRIES,4,0.0
61797,155.0,2022,COUNTRIES,5,0.0
61798,155.0,2022,COUNTRIES,6,0.0
61799,155.0,2022,COUNTRIES,7,0.0
61800,155.0,2022,COUNTRIES,8,
61801,155.0,2022,COUNTRIES,9,0.0
61802,155.0,2022,COUNTRIES,10,0.0
61803,155.0,2022,COUNTRIES,11,0.0
61804,155.0,2022,COUNTRIES,12,0.0
61805,155.0,2021,COUNTRIES,1,0.0
61806,155.0,2021,COUNTRIES,2,
61807,155.0,2021,COUNTRIES,3,
61808,155.0,2021,COUNTRIES,13,
61809,155.0,2021,COUNTRIES,4,
61810,155.0,2021,COUNTRIES,5,
61811,155.0,2021,COUNTRIES,6,
61812,155.0,2021,COUNTRIES,7,
61813,155.0,2021,COUNTRIES,8,0.0
61814,155.0,2021,COUNTRIES,9,
61815,155.0,2021,COUNTRIES,10,
61816,155.0,2021,COUNTRIES,11,
61817,155.0,2021,COUNTRIES,12,
61818,155.0,2020,COUNTRIES,1,0.0
61819,155.0,2020,COUNTRIES,2,
61820,155.0,2020,COUNTRIES,3,
61821,155.0,2020,COUNTRIES,13,
61822,155.0,2020,COUNTRIES,4,0.0
61823,155.0,2020,COUNTRIES,5,
61824,155.0,2020,COUNTRIES,6,
61825,155.0,2020,COUNTRIES,7,
61826,155.0,2020,COUNTRIES,8,0.0
61827,155.0,2020,COUNTRIES,9,0.0
61828,155.0,2020,COUNTRIES,10,
61829,155.0,2020,COUNTRIES,11,
61830,155.0,2020,COUNTRIES,12,
61831,155.0,2019,COUNTRIES,1,
61832,155.0,2019,COUNTRIES,2,
61833,155.0,2019,COUNTRIES,13,
61834,155.0,2019,COUNTRIES,4,
61835,155.0,2019,COUNTRIES,5,
61836,155.0,2019,COUNTRIES,6,
61837,155.0,2019,COUNTRIES,7,
61838,155.0,2019,COUNTRIES,8,0.0
61839,155.0,2019,COUNTRIES,9,
61840,155.0,2019,COUNTRIES,10,
61841,155.0,2019,COUNTRIES,11,
61842,155.0,2019,COUNTRIES,12,
61843,155.0,2018,COUNTRIES,1,0.0
61844,155.0,2018,COUNTRIES,2,0.0
61845,155.0,2018,COUNTRIES,13,0.0
61846,155.0,2018,COUNTRIES,4,0.0
61847,155.0,2018,COUNTRIES,5,0.0
61848,155.0,2018,COUNTRIES,6,0.0
61849,155.0,2018,COUNTRIES,7,0.0
61850,155.0,2018,COUNTRIES,8,0.0
61851,155.0,2018,COUNTRIES,9,0.0
61852,155.0,2018,COUNTRIES,10,0.0
61853,155.0,2018,COUNTRIES,11,0.0
61854,155.0,2018,COUNTRIES,12,0.0
61855,155.0,2017,COUNTRIES,1,0.0
61856,155.0,2017,COUNTRIES,2,0.0
61857,155.0,2017,COUNTRIES,13,0.0
61858,155.0,2017,COUNTRIES,4,0.0
61859,155.0,2017,COUNTRIES,5,0.0
61860,155.0,2017,COUNTRIES,6,0.0
61861,155.0,2017,COUNTRIES,7,0.0
61862,155.0,2017,COUNTRIES,8,0.0
61863,155.0,2017,COUNTRIES,9,0.0
61864,155.0,2017,COUNTRIES,10,0.0
61865,155.0,2017,COUNTRIES,12,0.0
61866,155.0,2016,COUNTRIES,1,0.0
61867,155.0,2016,COUNTRIES,2,0.0
61868,155.0,2016,COUNTRIES,13,0.0
61869,155.0,2016,COUNTRIES,4,0.0
61870,155.0,2016,COUNTRIES,5,0.0
61871,155.0,2016,COUNTRIES,6,0.0
61872,155.0,2016,COUNTRIES,7,0.0
61873,155.0,2016,COUNTRIES,8,0.0
61874,155.0,2016,COUNTRIES,9,0.0
61875,155.0,2016,COUNTRIES,10,0.0
61876,155.0,2016,COUNTRIES,12,0.0
61877,155.0,2015,COUNTRIES,1,0.0
61878,155.0,2015,COUNTRIES,2,0.0
61879,155.0,2015,COUNTRIES,13,0.0
61880,155.0,2015,COUNTRIES,4,0.0
61881,155.0,2015,COUNTRIES,5,0.0
61882,155.0,2015,COUNTRIES,6,0.0
61883,155.0,2015,COUNTRIES,7,0.0
61884,155.0,2015,COUNTRIES,8,0.0
61885,155.0,2015,COUNTRIES,9,0.0
61886,155.0,2015,COUNTRIES,10,0.0
61887,155.0,2015,COUNTRIES,12,0.0
61888,155.0,2014,COUNTRIES,1,0.0
61889,155.0,2014,COUNTRIES,2,0.0
61890,155.0,2014,COUNTRIES,13,0.0
61891,155.0,2014,COUNTRIES,4,3.0
61892,155.0,2014,COUNTRIES,5,0.0
61893,155.0,2014,COUNTRIES,6,0.0
61894,155.0,2014,COUNTRIES,7,0.0
61895,155.0,2014,COUNTRIES,8,0.0
61896,155.0,2014,COUNTRIES,9,0.0
61897,155.0,2014,COUNTRIES,10,0.0
61898,155.0,2014,COUNTRIES,12,0.0
61899,155.0,2013,COUNTRIES,1,0.0
61900,155.0,2013,COUNTRIES,2,0.0
61901,155.0,2013,COUNTRIES,13,0.0
61902,155.0,2013,COUNTRIES,4,0.0
61903,155.0,2013,COUNTRIES,5,0.0
61904,155.0,2013,COUNTRIES,6,0.0
61905,155.0,2013,COUNTRIES,7,0.0
61906,155.0,2013,COUNTRIES,8,0.0
61907,155.0,2013,COUNTRIES,9,0.0
61908,155.0,2013,COUNTRIES,10,0.0
61909,155.0,2013,COUNTRIES,12,0.0
61910,155.0,2012,COUNTRIES,1,0.0
61911,155.0,2012,COUNTRIES,2,0.0
61912,155.0,2012,COUNTRIES,13,0.0
61913,155.0,2012,COUNTRIES,4,0.0
61914,155.0,2012,COUNTRIES,5,11.0
61915,155.0,2012,COUNTRIES,6,0.0
61916,155.0,2012,COUNTRIES,7,8.0
61917,155.0,2012,COUNTRIES,8,0.0
61918,155.0,2012,COUNTRIES,9,1.0
61919,155.0,2012,COUNTRIES,10,0.0
61920,155.0,2012,COUNTRIES,12,0.0
61921,155.0,2011,COUNTRIES,1,0.0
61922,155.0,2011,COUNTRIES,2,0.0
61923,155.0,2011,COUNTRIES,13,0.0
61924,155.0,2011,COUNTRIES,4,0.0
61925,155.0,2011,COUNTRIES,5,66.0
61926,155.0,2011,COUNTRIES,6,0.0
61927,155.0,2011,COUNTRIES,7,13.0
61928,155.0,2011,COUNTRIES,8,0.0
61929,155.0,2011,COUNTRIES,9,5.0
61930,155.0,2011,COUNTRIES,10,0.0
61931,155.0,2011,COUNTRIES,12,0.0
61932,155.0,2010,COUNTRIES,1,
61933,155.0,2010,COUNTRIES,2,0.0
61934,155.0,2010,COUNTRIES,13,
61935,155.0,2010,COUNTRIES,4,0.0
61936,155.0,2010,COUNTRIES,5,0.0
61937,155.0,2010,COUNTRIES,6,0.0
